SCE_KERNEL_ERROR_EPERM,CE-30001-4,0x80020001,Operation not permitted
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_EXPIRED_ACCESS_TOKEN,WS-37031-4,0x82207202
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_EXPIRED_NP_TITLE_TOKEN,WS-37034-7,0x82207205
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_HEADER_REQUIRED,WS-37019-0,0x82207141
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INTERNAL_SERVER_ERROR,WS-37053-8,0x82207301
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_ACCESS_TOKEN,WS-37030-3,0x82207201
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_BODY,WS-37020-2,0x82207180
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_BODY_PARAMETER,WS-37022-4,0x82207182
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_BODY_PARAMETER_COMBINATION,WS-37024-6,0x82207184
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_BODY_PARAMETER_LIST_LENGTH,WS-37023-5,0x82207183
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_HEADER,WS-37018-9,0x82207140
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_MULTIPART_HEADER,WS-37027-9,0x82207187
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_COMMUNICATION_ID,WS-37004-4,0x82207007
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_ENVIRONMENT,WS-37001-1,0x82207004
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_SERVICE_LABEL,WS-37003-3,0x82207006
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_SERVICE_NAME,WS-37006-6,0x82207009
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_TITLE_ID,WS-37002-2,0x82207005
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_NP_TITLE_TOKEN,WS-37033-6,0x82207204
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_OAUTH_CLIENT_ID,WS-37007-7,0x8220700a
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_PARAMETER_IN_URL,WS-37016-7,0x82207104
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_QUERY_PARAMETER,WS-37013-4,0x82207101
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_QUERY_PARAMETER_COMBINATION,WS-37014-5,0x82207102
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_QUERY_STRING,WS-37012-3,0x82207100
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_INVALID_SERVICE_ID,WS-37005-5,0x82207008
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_MANDATORY_BODY_PARAMETER_MISSING,WS-37026-8,0x82207186
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_MANDATORY_MULTIPART_HEADER_MISSING,WS-37028-0,0x82207188
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_MANDATORY_QUERY_PARAMETER_MISSING,WS-37017-8,0x82207105
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NEED_TO_UPGRADE,WS-37043-7,0x8220720e
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NOT_AUTHORIZED,WS-37035-8,0x82207206
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NOT_AUTHORIZED_ACCESS_TOKEN,WS-37042-6,0x8220720d
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NOT_AUTHORIZED_APPLICATION,WS-37049-3,0x82207283
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NOT_AUTHORIZED_ON_PLATFORM,WS-37044-8,0x8220720f
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NP_COMMUNICATION_ID_NOT_FOUND,WS-37050-5,0x82207284
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NP_SERVICE_LABEL_NOT_FOUND,WS-37048-2,0x82207282
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NP_TITLE_ID_NOT_FOUND,WS-37047-1,0x82207281
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NP_TITLE_ID_NOT_MATCHING_TOKENS,WS-37008-8,0x8220700b
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NP_TITLE_TOKEN_REQUIRED,WS-37032-5,0x82207203
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_NULL_VALUE_NOT_ALLOWED,WS-37021-3,0x82207181
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_RATE_LIMIT_EXCEEDED,WS-37040-4,0x8220720b
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_RESOURCE_NOT_FOUND,WS-37010-1,0x8220700d
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_SERVER_BUSY,WS-37055-0,0x82207303
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_SERVICE_CLOSED,WS-37058-3,0x82207341
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_SERVICE_ID_NOT_FOUND,WS-37051-6,0x82207285
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_SERVICE_TEMPORARILY_UNAVAILABLE,WS-37054-9,0x82207302
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_TEMPLATE_NOT_PERMITTED,WS-37060-6,0x82207400
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_TOO_LARGE_BODY,WS-37000-0,0x82207003
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNAVAILABLE_QUERY_PARAMETER_FOR_RESOURCE,WS-37015-6,0x82207103
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNDER_MAINTENANCE,WS-37057-2,0x82207340
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNEXPECTED_ERROR,WS-37052-7,0x82207300
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNKNOWN_CLIENT,WS-37046-0,0x82207280
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNKNOWN_ERROR,WS-37059-4,0x82207380
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_UNSUPPORTED_API_VERSION,WS-36999-6,0x82207002
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_USER_NOT_FOUND,WS-37009-9,0x8220700c
SCE_NP_WEBAPI_SERVER_ERROR_NOTIFICATION_LIST_USERS_ACCESS_TOKEN_REQUIRED,WS-37045-9,0x82207210
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_1_INVALID_REQUEST,WS-37332-8,0x82e00001
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_100_PASSWORD_WAS_RESET_BY_SERVER,WS-37340-7,0x82e00064
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_103_NEEDS_EULA_RE_AGREEMENT,WS-37341-8,0x82e00067
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_18_NEEDS_SOFTWARE_UPDATE,WS-37334-0,0x82e00012
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_2_UNKNOWN_ERROR_HAS_OCCURRED,WS-37333-9,0x82e00002
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_20_UNMATCH_SIGN_IN_ID_OR_PASSWORD,WS-37335-1,0x82e00014
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_27_ACCOUNT_HAS_BEEN_REMOVED_LOGICALLY,WS-37336-2,0x82e0001b
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_28_ACCOUNT_HAS_BEEN_BANNED,WS-37337-3,0x82e0001c
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_29_CONSOLE_HAS_BEEN_BANNED,WS-37338-4,0x82e0001d
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4098_MANDATORY_PARAMETER_IS_MISSING,WS-37342-9,0x82e01002
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4099_PARAMETER_IS_MALFORMED,WS-37343-0,0x82e01003
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4102_BAD_CLIENT_CREDENTIALS,WS-37344-1,0x82e01006
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4114_INSUFFICIENT_SCOPE,WS-37345-2,0x82e01012
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4130_QUERY_PARAMETERS_NOT_ALLOWED_FOR_POST,WS-37346-3,0x82e01022
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4135_NEEDS_UPGRADE_TO_USE_PSN_SERVICE,WS-37347-4,0x82e01027
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4150_INVALID_REQUEST,WS-37348-5,0x82e01036
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4151_UNAUTHORIZED_CLIENT,WS-37349-6,0x82e01037
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4152_UNSUPPORTED_GRANT_TYPE,WS-37350-8,0x82e01038
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4153_INVALID_SCOPE,WS-37351-9,0x82e01039
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4154_INVALID_CONSOLE_TOKEN,WS-37352-0,0x82e0103a
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4155_TOKEN_IS_EXPIRED_OR_NOT_FOUND,WS-37353-1,0x82e0103b
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4156_UNSUPPORTED_RESPONSE_TYPE,WS-37354-2,0x82e0103c
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4157_SERVER_ERROR,WS-37355-3,0x82e0103d
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4158_TEMPORARILY_UNAVAILABLE,WS-37356-4,0x82e0103e
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4159_INVALID_REFRESH_TOKEN,WS-37357-5,0x82e0103f
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4160_NO_DETAILS_AVAILABLE,WS-37358-6,0x82e01040
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4161_CLIENT_WAS_NOT_FOUND,WS-37359-7,0x82e01041
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4162_ACCOUNT_MUST_BE_SUBACCOUNT_AND_NEEDS_EULA_RE_AGREEMENT,WS-37360-9,0x82e01042
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4165_PASSWORD_WAS_PROBABLY_CHANGED,WS-37361-0,0x82e01045
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4170_ACCESS_DENIED,WS-37362-1,0x82e0104a
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4171_TOKEN_IS_EXPIRED,WS-37363-2,0x82e0104b
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4172_TOKEN_IS_INVALID,WS-37364-3,0x82e0104c
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4173_INVALID_CLIENT,WS-37365-4,0x82e0104d
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4174_REDIRECT_URI_MISMATCH,WS-37366-5,0x82e0104e
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4175_METHOD_NOT_ALLOWED,WS-37367-6,0x82e0104f
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4176_ACCOUNT_HAS_BEEN_BANNED,WS-37368-7,0x82e01050
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4192_UNEXPECTED_PARAMETER,WS-37369-8,0x82e01060
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4199_SERVICE_HAS_ENDED,WS-37370-0,0x82e01067
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_4202_SERVICE_IS_UNDER_MAINTENANCE,WS-37371-1,0x82e0106a
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_51_ERROR_CODE_RESERVED_FOR_FUTURE_USE,WS-37339-5,0x82e00033
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_100_CONTINUE,WS-37372-2,0x82e10064
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_101_SWITCHING_PROTOCOLS,WS-37373-3,0x82e10065
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_102_PROCESSING,WS-37374-4,0x82e10066
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_200_OK,WS-37375-5,0x82e100c8
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_201_CREATED,WS-37376-6,0x82e100c9
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_202_ACCEPTED,WS-37377-7,0x82e100ca
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_203_NON_AUTHORITATIVE_INFORMATION,WS-37378-8,0x82e100cb
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_204_NO_CONTENT,WS-37379-9,0x82e100cc
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_205_RESET_CONTENT,WS-37380-1,0x82e100cd
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_206_PARTIAL_CONTENT,WS-37381-2,0x82e100ce
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_207_MULTI_STATUS,WS-37382-3,0x82e100cf
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_208_ALREADY_REPORTED,WS-37383-4,0x82e100d0
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_226_IM_USED,WS-37384-5,0x82e100e2
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_300_MULTIPLE_CHOICES,WS-37385-6,0x82e1012c
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_301_MOVED_PERMANENTLY,WS-37386-7,0x82e1012d
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_302_FOUND,WS-37387-8,0x82e1012e
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_303_SEE_OTHER,WS-37388-9,0x82e1012f
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_304_NOT_MODIFIED,WS-37389-0,0x82e10130
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_305_USE_PROXY,WS-37390-2,0x82e10131
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_306_SWITCH_PROXY,WS-37391-3,0x82e10132
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_307_TEMPORARY_REDIRECT,WS-37392-4,0x82e10133
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_308_PERMANENT_REDIRECT,WS-37393-5,0x82e10134
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_400_BAD_REQUEST,WS-37394-6,0x82e10190
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_401_UNAUTHORIZED,WS-37395-7,0x82e10191
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_402_PAYMENT_REQUIRED,WS-37396-8,0x82e10192
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_403_FORBIDDEN,WS-37397-9,0x82e10193
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_404_NOT_FOUND,WS-37398-0,0x82e10194
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_405_METHOD_NOT_ALLOWED,WS-37399-1,0x82e10195
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_406_NOT_ACCEPTABLE,WS-37400-4,0x82e10196
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_407_PROXY_AUTHENTICATION_REQUIRED,WS-37401-5,0x82e10197
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_408_REQUEST_TIMEOUT,WS-37402-6,0x82e10198
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_409_CONFLICT,WS-37403-7,0x82e10199
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_410_GONE,WS-37404-8,0x82e1019a
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_411_LENGTH_REQUIRED,WS-37405-9,0x82e1019b
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_412_PRECONDITION_FAILED,WS-37406-0,0x82e1019c
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_413_REQUEST_ENTITY_TOO_LARGE,WS-37407-1,0x82e1019d
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_414_REQUEST_URI_TOO_LONG,WS-37408-2,0x82e1019e
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_415_UNSUPPORTED_MEDIA_TYPE,WS-37409-3,0x82e1019f
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_416_REQUESTED_RANGE_NOT_SATISFIABLE,WS-37410-5,0x82e101a0
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_417_EXPECTATION_FAILED,WS-37411-6,0x82e101a1
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_418_I_M_A_TEAPOT,WS-37412-7,0x82e101a2
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_419_AUTHENTICATION_TIMEOUT,WS-37413-8,0x82e101a3
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_420_METHOD_FAILURE_ENHANCE_YOUR_CALM,WS-37414-9,0x82e101a4
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_422_UNPROCESSABLE_ENTITY,WS-37415-0,0x82e101a6
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_423_LOCKED,WS-37416-1,0x82e101a7
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_424_FAILED_DEPENDENCY,WS-37417-2,0x82e101a8
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_425_METHOD_FAILURE,WS-37418-3,0x82e101a9
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_426_UNORDERED_COLLECTION,WS-37419-4,0x82e101aa
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_427_UPGRADE_REQUIRED,WS-37420-6,0x82e101ab
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_428_PRECONDITION_REQUIRED,WS-37421-7,0x82e101ac
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_429_TOO_MANY_REQUESTS,WS-37422-8,0x82e101ad
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_431_REQUEST_HEADER_FIELDS_TOO_LARGE,WS-37423-9,0x82e101af
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_444_NO_RESPONSE,WS-37424-0,0x82e101bc
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_449_RETRY_WITH,WS-37425-1,0x82e101c1
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_450_BLOCKED_BY_WINDOWS_PARENTAL_CONTROLS,WS-37426-2,0x82e101c2
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_451_UNAVAILABLE_FOR_LEGAL_REASONS,WS-37427-3,0x82e101c3
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_499_CLIENT_CLOSED_REQUEST,WS-37428-4,0x82e101f3
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_500_INTERNAL_SERVER_ERROR,WS-37429-5,0x82e101f4
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_501_NOT_IMPLEMENTED,WS-37430-7,0x82e101f5
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_502_BAD_GATEWAY,WS-37431-8,0x82e101f6
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_503_SERVICE_UNAVAILABLE,WS-37432-9,0x82e101f7
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_504_GATEWAY_TIMEOUT,WS-37433-0,0x82e101f8
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_505_HTTP_VERSION_NOT_SUPPORTED,WS-37434-1,0x82e101f9
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_506_VARIANT_ALSO_NEGOTIATES,WS-37435-2,0x82e101fa
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_507_INSUFFICIENT_STORAGE,WS-37436-3,0x82e101fb
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_508_LOOP_DETECTED,WS-37437-4,0x82e101fc
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_509_BANDWIDTH_LIMIT_EXCEEDED,WS-37438-5,0x82e101fd
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_510_NOT_EXTENDED,WS-37439-6,0x82e101fe
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_511_NETWORK_AUTHENTICATION_REQUIRED,WS-37440-8,0x82e101ff
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_522_CONNECTION_TIMED_OUT,WS-37441-9,0x82e1020a
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_598_NETWORK_READ_TIMEOUT_ERROR,WS-37442-0,0x82e10256
SCE_NP_WEBAPI_SERVER_ERROR_OAUTH_HTTP_STATUS_CODE_599_NETWORK_CONNECT_TIMEOUT_ERROR,WS-37443-1,0x82e10257
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_ACCESS_DENIED_BY_PRIVACY_LEVEL,WS-36684-7,0x8220120c
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_ACCESS_DENIED_BY_RESOURCE_OWNERSHIP,WS-36654-4,0x8220100e
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_ACCESS_DENIED_DUE_TO_TITILE_MISMATCH,WS-36682-5,0x8220120a
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_ACCESS_TOKEN_REQUIRED,WS-36672-4,0x82201200
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_ALREADY_BOUND_THE_USER,WS-36703-9,0x82201401
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_AUTHORIZATION_SERVER_ERROR,WS-36699-3,0x82201304
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_BAD_REQUEST,WS-36641-0,0x82201001
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_BANNED_APPLICATION,WS-36679-1,0x82201207
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_BANNED_DEVICE,WS-36681-4,0x82201209
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_BANNED_USER,WS-36680-3,0x82201208
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_BLOCKED_USER_EXISTS,WS-36668-9,0x82201185
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_EXCEED_THE_MAX_COUNT_OF_BIND_USER,WS-36704-0,0x82201402
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_EXPIRED_ACCESS_TOKEN,WS-36674-6,0x82201202
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_EXPIRED_NP_TITLE_TOKEN,WS-36677-9,0x82201205
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_FAILED_TO_DELIVER_NO_PERMISSION,WS-36710-7,0x82201505
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_FAILED_TO_DELIVER_NO_SUCH_DEVICE,WS-36709-5,0x82201504
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_FAILED_TO_DELIVER_NO_SUCH_USER,WS-36706-2,0x82201501
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_FAILED_TO_DELIVER_THE_USER_IS_NOT_BIND_USER,WS-36707-3,0x82201502
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_FAILED_TO_DELIVER_USER_STATUS_IS_NOT_ACTIVE,WS-36708-4,0x82201503
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_HEADER_REQUIRED,WS-36662-3,0x82201141
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INTERNAL_SERVER_ERROR,WS-36696-0,0x82201301
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_ACCESS_TOKEN,WS-36673-5,0x82201201
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_BODY,WS-36663-4,0x82201180
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_BODY_PARAMETER,WS-36665-6,0x82201182
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_BODY_PARAMETER_COMBINATION,WS-36667-8,0x82201184
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_BODY_PARAMETER_LIST_LENGTH,WS-36666-7,0x82201183
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_HEADER,WS-36661-2,0x82201140
SCE_NP_WEBAPI_SERVER_ERROR_PUSH_NOTIFICATION_INVALID_MULTIPART_HEADER,WS-36670-2,0x82201187
